Date,CCSP,CDCS,ADCS,CDWS,GL,NDCS,NRBCON,SL,ZSCS,EURUSD,USDCLP,USDCNY,USDPEN,USInflation,ChinaInflation
2019/6/24,47100,5979.25,1781.1,242375,1414.18,12400.5,1.92,15.32,2597.1,1.14,679.39,6.87,3.29,1.6,2.7
2019/7/1,46722,5902.85,1771.95,265565,1407.85,12246,1.91,15.2,2479.5,1.13,680.02,6.87,3.29,1.8,2.8
2019/7/8,46261,5897.4,1807.95,293210,1406.07,12946.6,1.96,15.13,2402.85,1.13,684.16,6.88,3.28,1.8,2.8
2019/7/15,47072,5993.95,1828.9,294565,1423.84,14303,1.87,15.89,2457.3,1.12,682.43,6.88,3.28,1.8,2.8
2019/7/22,47250,5969.85,1790.2,294740,1420.25,14198,1.86,16.43,2435.1,1.11,692.23,6.88,3.29,1.8,2.8
2019/7/29,46900,5881.2,1765.95,290070,1431.15,14424.6,1.84,16.36,2426.8,1.11,703.38,6.9,3.31,1.76,2.8
2019/8/5,46334,5700.85,1733.95,276690,1488.04,15196.2,1.67,16.77,2276.1,1.12,713.67,7.04,3.38,1.7,2.8
2019/8/12,46566,5741.2,1749.2,290285,1513.17,16017.8,1.68,17.12,2267.2,1.11,709.12,7.04,3.39,1.7,2.8
2019/8/19,46506,5681.7,1749.9,329895,1506.37,15822.3,1.67,17.12,2251.1,1.11,713.49,7.07,3.38,1.7,2.8
2019/8/26,46528,5662.75,1727.85,334970,1531.37,16447.4,1.65,18.16,2255.25,1.11,721.28,7.15,3.39,1.7,2.8
2019/9/2,46868,5707.3,1742.7,324280,1530.79,17882.8,1.53,18.81,2296.95,1.1,719.68,7.15,3.38,1.7,3
2019/9/9,47486,5815.55,1782.75,304480,1493.86,18028.8,1.57,17.91,2348.2,1.1,711.41,7.1,3.33,1.7,3
2019/9/16,47586,5788.95,1765.45,295000,1502,17394.8,1.69,17.86,2334.15,1.1,714.53,7.09,3.35,1.7,3
2019/9/23,47238,5738,1733.55,275725,1511.88,17408.7,1.65,18.09,2327.55,1.09,724.6,7.12,3.36,1.7,3
2019/9/30,47246.67,5645.95,1704.4,271190,1492.18,17594.8,1.57,17.37,2357.7,1.1,722.38,7.15,3.38,1.78,3.64
2019/10/7,47013.33,5698.07,1737.2,284000,1497.31,17704.5,1.6,17.58,2367.3,1.1,719.04,7.13,3.37,1.8,3.8
2019/10/14,46950,5744.6,1721.6,274280,1489.23,16599.2,1.62,17.5,2465.55,1.11,713.11,7.08,3.35,1.8,3.8
2019/10/21,47260,5844.95,1718.15,266870,1494.4,16551.7,1.64,17.69,2518.55,1.11,724.96,7.07,3.34,1.8,3.8
2019/10/28,47326,5854.45,1756.5,259030,1500.5,16766,1.66,17.94,2570.4,1.11,734.03,7.05,3.34,1.86,3.94
2019/11/4,47272,5906.7,1819.2,243180,1482.08,16273.9,1.65,17.41,2544.4,1.11,743.25,7,3.34,2.1,4.5
2019/11/11,47121,5825.35,1764.3,226895,1462.89,15347.4,1.62,16.89,2472.2,1.1,781.68,7.01,3.38,2.1,4.5
2019/11/18,47094,5834.95,1744.65,220575,1468.22,14561.5,1.65,17.07,2343.25,1.11,789.23,7.03,3.38,2.1,4.5
2019/11/25,47324,5879.4,1767.8,212465,1458.02,14179,1.66,16.96,2310.95,1.1,807.52,7.03,3.39,2.1,4.5
2019/12/2,47318,5866.05,1775.6,201990,1469.95,13342.8,1.6,16.87,2243,1.11,789.97,7.04,3.38,2.3,4.5
2019/12/9,48676,6096,1756.17,181070,1469.08,13711.2,1.65,16.79,2239.75,1.11,770.57,7.01,3.38,2.3,4.5
2019/12/16,48988,6169.65,1764.3,160495,1476.77,14088.8,1.69,17.04,2312.2,1.11,755.5,7,3.33,2.3,4.5
2019/12/23,49188,6182.82,1790.32,148962.5,1502.45,14232.15,1.73,17.73,2291.7,1.11,748.93,7,3.31,2.3,4.5
2019/12/30,49133,6153.75,1785.27,145442.5,1527.23,14027.05,1.72,17.92,2307.27,1.12,752.65,6.97,3.31,2.42,5.04
2020/1/6,48790,6143.82,1781.85,138150,1561.98,13939.6,1.69,18.11,2377.9,1.11,767.99,6.94,3.32,2.5,5.4
2020/1/13,48966,6257.2,1784.25,127635,1551.88,13912.9,1.65,17.93,2412.5,1.11,773.4,6.88,3.32,2.5,5.4
2020/1/20,48292,6058.25,1794.15,172590,1562.3,13446.1,1.59,17.9,2412.5,1.11,773.16,6.91,3.32,2.5,5.4
2020/1/27,46380,5624.55,1727.85,183930,1577.86,12556.3,1.5,17.77,2227.35,1.1,792.05,6.94,3.35,2.5,5.4
2020/2/3,45406,5634.4,1683.8,176205,1564.43,12826.4,1.48,17.67,2178.35,1.1,783.57,6.99,3.37,2.3,5.2
2020/2/10,45492,5730.2,1702.73,167150,1573,12995.2,1.55,17.65,2141,1.09,792,6.98,3.38,2.3,5.2
2020/2/17,46002,5748.55,1689.7,164515,1611.2,12703.5,1.64,18.23,2119.1,1.08,799,7,3.38,2.3,5.2
2020/2/24,45338,5637.85,1676.15,196260,1633,12337.1,1.48,17.78,2014.5,1.09,812.22,7.01,3.42,2.3,5.2
2020/3/2,45010,5647.05,1698.5,207660,1642.24,12675,1.51,17.18,1976.7,1.12,818.83,6.94,3.44,1.5,4.3
2020/3/9,43594,5494.1,1661.82,189085,1613.71,12331.4,1.04,16.23,1959.45,1.13,840.59,6.98,3.51,1.5,4.3
2020/3/16,40596,4951.9,1616.55,218420,1499.53,11446.2,0.66,12.43,1858.2,1.09,859.12,7.05,3.55,1.5,4.3
2020/3/23,38284,4770.68,1513,225360,1609.12,11131.1,0.5,14.16,1830,1.09,842.46,7.08,3.47,1.5,4.3
2020/3/30,39392,4837.6,1472.16,220955,1603.03,11270.64,0.61,14.16,1873.25,1.09,858.23,7.09,3.44,0.78,3.7
2020/4/6,40843,4970.59,1436.66,242875,1665.5,11453.45,0.68,15.14,1898.72,1.09,846.13,7.05,3.37,0.3,3.3
2020/4/13,42036,5118.35,1466.53,261455,1711.18,11777.17,0.71,15.46,1920.13,1.09,850.95,7.06,3.4,0.3,3.3
2020/4/20,42024,5104.65,1469.03,263805,1710.27,12160.75,0.62,15.12,1891.3,1.08,857.29,7.08,3.38,0.3,3.3
2020/4/27,42911,5168.05,1461.97,255180,1702.33,12132.05,0.7,15.09,1919.4,1.09,840.09,7.07,3.38,0.26,3.12
2020/5/4,43131,5175.15,1445.55,245855,1701.51,12085.5,0.9,15.06,1955.95,1.08,834.93,7.07,3.4,0.1,2.4
2020/5/11,43538,5194.38,1443.02,251975,1716.93,12106.45,0.92,15.78,1985.35,1.08,822.33,7.09,3.43,0.1,2.4
2020/5/18,43992,5331.91,1476.48,273575,1736.53,12413.35,1.04,17.23,2017.35,1.09,810.19,7.11,3.42,0.1,2.4
2020/5/25,44104,5301.05,1504.72,266775,1718.56,12198.15,1.02,17.33,1964.45,1.1,807.37,7.14,3.44,0.1,2.4
2020/6/1,44970,5529.17,1536.29,250880,1711.58,12753.55,1.13,17.82,2027.41,1.12,778.1,7.11,3.42,0.6,2.5
2020/6/8,46702,5764.4,1580.46,234820,1721.01,12788.07,1.17,17.68,2003.15,1.13,778.59,7.07,3.44,0.6,2.5
2020/6/15,47128,5746.2,1575.21,244005,1727.88,12799,1.23,17.44,2019.63,1.12,800.05,7.09,3.49,0.6,2.5
2020/6/22,48230,5889.25,1571.5,227045,1763.09,12555.75,1.23,17.72,2044.75,1.13,817.26,7.07,3.51,0.6,2.5
2020/6/29,49264,6020.25,1595.45,213320,1774.48,12828.3,1.22,17.99,2033.3,1.12,810.04,7.07,3.53,0.84,2.62
2020/7/6,50040,6253.83,1626.27,190395,1797.63,13363.85,1.27,18.51,2110.52,1.13,790.74,7,3.52,1,2.7
2020/7/13,52242,6469.6,1644.12,165635,1804.89,13461.55,1.25,19.23,2203.85,1.14,786.44,7,3.5,1,2.7
2020/7/20,51994,6508.39,1654.05,145590,1863.51,13395.1,1.27,21.91,2216.3,1.16,773.4,7,3.51,1,2.7
2020/7/27,51914,6452.45,1679.9,132260,1960.1,13704.9,1.24,24.21,2269.33,1.18,761.5,7,3.51,1,2.7
2020/8/3,51450,6446.9,1730.37,122635,2026.22,14224.55,1.22,26.9,2366,1.18,773,6.96,3.54,1.3,2.4
2020/8/10,50384,6370.25,1737.67,114130,1950.12,14220.34,1.23,26.59,2372.24,1.18,796.13,6.95,3.57,1.3,2.4
2020/8/17,51682,6571.95,1738.37,106330,1960.46,14617.7,1.28,27.13,2448.6,1.19,792.67,6.92,3.57,1.3,2.4
2020/8/24,51526,6606.65,1742.62,93115,1941.47,15088.4,1.35,26.89,2453.35,1.18,784.07,6.89,3.57,1.3,2.4
2020/8/31,52026,6685.12,1759.65,85825,1948.38,15383.35,1.22,27.43,2497.05,1.19,773.06,6.84,3.54,1.38,1.84
2020/9/7,52258,6744.95,1749.54,75810,1938.32,14940.8,1.11,26.81,2420.49,1.18,771.11,6.83,3.55,1.4,1.7
2020/9/14,52140,6808.93,1752.5,77995,1952.59,15086.35,1.18,27.04,2491.05,1.18,762.49,6.77,3.54,1.4,1.7
2020/9/21,51604,6642.88,1721.1,76790,1880.43,14375.3,1.19,23.57,2396.25,1.17,780.94,6.81,3.57,1.4,1.7
2020/9/28,51247.71,6544.6,1731.6,146030,1893.65,14408.4,1.18,23.71,2367.43,1.17,785.79,6.79,3.6,1.32,1.22
2020/10/5,51504.29,6628,1772.93,156215,1900.25,14689.85,1.21,24.03,2350.72,1.18,796.82,6.72,3.58,1.2,0.5
2020/10/12,51626,6714.84,1843.83,165965,1904.51,15277.3,1.18,24.38,2410.6,1.17,798.29,6.73,3.58,1.2,0.5
2020/10/19,52038,6874.95,1830.73,181930,1908.08,15783.85,1.16,24.67,2530.5,1.18,782.2,6.68,3.6,1.2,0.5
2020/10/26,51726,6738.68,1812.16,174925,1886.24,15565.35,1.09,23.77,2523.65,1.17,773.16,6.71,3.61,1.2,0.5
2020/11/2,51620,6833.25,1889.57,172430,1921.1,15319.98,1.09,24.62,2578.93,1.17,757.4,6.65,3.6,1.2,-0.5
2020/11/9,52124,6912.91,1897.95,167985,1873.97,15847.5,1.16,24.29,2618.12,1.18,758.63,6.62,3.62,1.2,-0.5
2020/11/16,53216,7109.6,1968.47,160350,1875.05,15880.85,1.16,24.35,2725.3,1.19,762,6.57,3.6,1.2,-0.5
2020/11/23,54890,7319.8,1965,153375,1809.29,16147.15,1.26,23.23,2743.15,1.19,769.04,6.58,3.6,1.2,-0.5
2020/11/30,57448,7668.6,2036.04,149680,1819.98,16083.1,1.25,23.79,2743.84,1.21,753.99,6.56,3.6,1.36,0.06
2020/12/7,57418,7739.04,2008.47,148695,1849.2,16782.61,1.29,24.17,2791.67,1.21,740.08,6.54,3.59,1.4,0.2
2020/12/14,58154,7834.45,2030.13,134185,1861.74,17461.05,1.36,25.07,2816.59,1.22,730.26,6.54,3.59,1.4,0.2
2020/12/21,58320,7783.67,2007.68,118830,1873.45,16885.7,1.37,25.68,2795.85,1.22,717.99,6.54,3.61,1.4,0.2
2020/12/28,58336,7797.04,1987.59,111157.5,1888.24,16717.95,1.4,26.33,2747.66,1.22,711.24,6.52,3.62,1.4,0.2
